"age","race","sex","risk","value","simulation","data_type","location_code","location_name"
"25-34 years","black","male","msm_idu",17.750941991401,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",13.1426192847533,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",24.9498199455738,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",98.161082835653,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.0504583739054675,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",0.823331420277237,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.425049706449563,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.455845812888118,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",1.06103946035468,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",0.999627274591397,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",14.1214742162892,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",6.69324179114476,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",8.80215608842931,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",44.9556558615136,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",2.14381151972198,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",17.4478511932243,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",31.3584231073029,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",78.8034692650959,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",395.560181005972,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",0.0752553908691233,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",0.648407026435158,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",1.05960155541223,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",1.60013847275742,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",5.11611003204238,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",0.196636258164269,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",1.65102852159552,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",3.25904000086846,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",8.43428335189971,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",61.478488814107,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",2.87592926446138,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",22.4017791369954,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",44.5850250729725,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",102.02170995538,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",588.939344030886,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",0.0965546354413276,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",0.694660823580253,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",1.1167862285902,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.61236081708119,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",6.3911864298489,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",0.294110398122231,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",2.19541435337491,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",4.20241265318668,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",9.70620576069793,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",87.8688924658216,50,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",0.72811334341669,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",0.848624884540459,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",0.906267857230102,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",0.943870080529194,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",0.968988473253338,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",0.676125867527655,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",0.812924352517433,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",0.887361926329158,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",0.933866994002348,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",0.969467470867014,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",0.72838401367159,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",0.842250248045926,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",0.906365072352888,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",0.949346127552089,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",0.973028711967344,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",0.769797950605214,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",0.933120080058259,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",0.965349344597627,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",0.986008501744319,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",0.992630204260752,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.774802737303359,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.938799039957022,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.964852686650537,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.985187133386119,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.992895437373539,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",0.73621740413302,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",0.891765432227755,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",0.940968377086818,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",0.977553933575939,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",0.986946452085415,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",0.779500557244047,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",0.939420083656783,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",0.969307845745157,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",0.98772310966144,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",0.993284204772601,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.776569920438274,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.93701573980822,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.962779923966336,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.984489152203292,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.992761784699845,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",0.741819537228983,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",0.896367209528641,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",0.944553622924435,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",0.979183694667627,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",0.987544158281101,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",0.893349915700344,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",0.949909639937763,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",0.978693251663365,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",0.991115630271733,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",0.996415087339932,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.892132549087161,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",0.920318210976242,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.960791940178791,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.979930713129902,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.992289496627494,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",0.894946123611097,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",0.924845980226079,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",0.962110586181466,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",0.981576533769519,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",0.991242186414661,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",0.762061149614135,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",0.883907622087032,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",0.896606359756793,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",0.918834314176868,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",0.926511156453074,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",0.679895481143358,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",0.852610603023608,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",0.867961089601696,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",0.897846535361575,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",0.919432501293692,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",0.750582706555307,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",0.87569372740678,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",0.887958093365772,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",0.917000391625498,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",0.928936233388838,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",0.741095237855828,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",0.87765955834592,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",0.889292421125368,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",0.914386490098697,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",0.925566877283881,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",0.630917118265135,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",0.826693686405466,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",0.850137551641058,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",0.888875292187043,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",0.916642820089009,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",0.717362532575613,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",0.861989111141983,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",0.876784265875098,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",0.910176544135505,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",0.927193366989507,1,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",0.709824383959544,2,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",0.86032405311411,2,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",0.908709767581084,2,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",0.942643655813006,2,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",0.965541793687311,2,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",0.64164054610332,2,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",0.811801578543893,2,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",0.875047504683406,2,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",0.921318206373954,2,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",0.960549120506149,2,"Percent_Diagnosed","12580","Baltimore-Columbia-Towson, MD"
