outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington King",0.0751570604,0.0592423765,0.0949156703
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington Greater Columbia and North Central",0.1382813982,0.1096106321,0.1729944914
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington Greater Columbia and North Central",0.0828616767,0.0659475191,0.1036326485
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington Greater Columbia and North Central",0.1098228742,0.0812616824,0.146818332
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington Greater Columbia and North Central",0.0775405601,0.0592689447,0.1008411975
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington Salish",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington Salish",0.0907607401,0.0696981228,0.1173852896
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington Salish",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington Salish",0.0835447131,0.0617451623,0.1121210183
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington Pierce",0.1583286277,0.1253513294,0.1980174262
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington Pierce",0.0899187299,0.0715850399,0.112379514
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington Pierce",0.1305433323,0.0960514452,0.1750230109
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington Pierce",0.0833975734,0.0640347114,0.1079401688
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington SW WA and Great Rivers",0.1593142804,0.1271150459,0.1978213715
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington SW WA and Great Rivers",0.0882891747,0.0700483182,0.1107145161
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington SW WA and Great Rivers",0.1438018241,0.1056081794,0.1928303109
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington SW WA and Great Rivers",0.0802657243,0.0612933873,0.1044571431
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington Spokane",0.1428920295,0.1112475495,0.1816975773
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington Spokane",0.0879117381,0.0687492364,0.1117743317
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington Spokane",0.1234757409,0.0890956737,0.1686658537
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington Spokane",0.0823719965,0.0620017978,0.1086593951
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington Thurston-Mason",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington Thurston-Mason",0.0844179658,0.0652439509,0.1085723804
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington Thurston-Mason",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington Thurston-Mason",0.077788825,0.0579354381,0.1036967201
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington North Sound",0.148840985,0.1188851147,0.184762167
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington North Sound",0.0833884506,0.0666497436,0.1038631871
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington North Sound",0.1260347398,0.0937505577,0.1673830056
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington North Sound",0.0770348275,0.0594808439,0.0992228066
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington Region 1",0.1399680146,0.114978212,0.1693498957
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington Region 1",0.0849093177,0.0701160499,0.1024797383
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington Region 1",0.1147064084,0.0901408849,0.1449004498
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington Region 1",0.0795414506,0.0634115062,0.0993391782
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington Region 2",0.1461980542,0.1233555254,0.1724384471
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington Region 2",0.0824208574,0.0696947878,0.0972278125
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington Region 2",0.1302662548,0.1049106405,0.1606501346
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington Region 2",0.075821152,0.0621501609,0.0922036651
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Washington Region 3",0.1584203247,0.1344342494,0.1857675538
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Washington Region 3",0.0887318776,0.0754036674,0.1041505818
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Washington Region 3",0.1364760736,0.1113554804,0.1662037111
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Washington Region 3",0.0815851906,0.0671337128,0.0988180183
Major Depressive Episode in the Past Year,12 to 17,2016-18,"West Virginia",0.149269621,0.1298280747,0.1710502236
Major Depressive Episode in the Past Year,18 or Older,2016-18,"West Virginia",0.089051032,0.0775636276,0.1020515339
Major Depressive Episode in the Past Year,18 to 25,2016-18,"West Virginia",0.1355202697,0.1157622899,0.1580477355
Major Depressive Episode in the Past Year,26 or Older,2016-18,"West Virginia",0.0823853634,0.0697337441,0.0970927664
Major Depressive Episode in the Past Year,12 to 17,2016-18,"West Virginia Region I",0.1370218491,0.1071090685,0.1736636997
Major Depressive Episode in the Past Year,18 or Older,2016-18,"West Virginia Region I",0.0765174636,0.0594957388,0.0979021665
Major Depressive Episode in the Past Year,18 to 25,2016-18,"West Virginia Region I",0.1231829582,0.0890553041,0.1679773301
Major Depressive Episode in the Past Year,26 or Older,2016-18,"West Virginia Region I",0.0701451195,0.0522565416,0.0935528824
Major Depressive Episode in the Past Year,12 to 17,2016-18,"West Virginia Region II",0.1415580715,0.1131397397,0.17570033
Major Depressive Episode in the Past Year,18 or Older,2016-18,"West Virginia Region II",0.0834307516,0.0665032814,0.104185989
Major Depressive Episode in the Past Year,18 to 25,2016-18,"West Virginia Region II",0.1373948995,0.1022502625,0.1821680145
Major Depressive Episode in the Past Year,26 or Older,2016-18,"West Virginia Region II",0.0757388798,0.0580649405,0.0982314281
Major Depressive Episode in the Past Year,12 to 17,2016-18,"West Virginia Region IV",0.1565166681,0.1248569488,0.19442081
Major Depressive Episode in the Past Year,18 or Older,2016-18,"West Virginia Region IV",0.0903828997,0.0723985683,0.1122938494
Major Depressive Episode in the Past Year,18 to 25,2016-18,"West Virginia Region IV",0.1209061945,0.091440899,0.158212819
Major Depressive Episode in the Past Year,26 or Older,2016-18,"West Virginia Region IV",0.0845905888,0.0650560585,0.1093050357
Major Depressive Episode in the Past Year,12 to 17,2016-18,"West Virginia Region V",0.1509143654,0.1225853796,0.1844140838
Major Depressive Episode in the Past Year,18 or Older,2016-18,"West Virginia Region V",0.0953107646,0.0780335688,0.1159322463
Major Depressive Episode in the Past Year,18 to 25,2016-18,"West Virginia Region V",0.148266681,0.1156392396,0.1881414421
Major Depressive Episode in the Past Year,26 or Older,2016-18,"West Virginia Region V",0.0884221543,0.0700326755,0.1110637307
Major Depressive Episode in the Past Year,12 to 17,2016-18,"West Virginia Region VI",0.1493377904,0.119535853,0.1850085177
Major Depressive Episode in the Past Year,18 or Older,2016-18,"West Virginia Region VI",0.086964512,0.0695870157,0.108177022
Major Depressive Episode in the Past Year,18 to 25,2016-18,"West Virginia Region VI",0.1401381012,0.1065664269,0.1821298975
Major Depressive Episode in the Past Year,26 or Older,2016-18,"West Virginia Region VI",0.0803958595,0.0619481838,0.1037296278
Major Depressive Episode in the Past Year,12 to 17,2016-18,"West Virginia Region III",0.1518479091,0.1209907289,0.1888837595
Major Depressive Episode in the Past Year,18 or Older,2016-18,"West Virginia Region III",0.0901076595,0.0706560967,0.114255864
Major Depressive Episode in the Past Year,18 to 25,2016-18,"West Virginia Region III",0.145534831,0.1086200314,0.1922888808
Major Depressive Episode in the Past Year,26 or Older,2016-18,"West Virginia Region III",0.0832497796,0.0629305887,0.109363992
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wisconsin",0.1455655321,0.1273847894,0.1658479197
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wisconsin",0.0782232872,0.0682346479,0.0895336261
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wisconsin",0.1469020187,0.1258083878,0.1708411473
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wisconsin",0.067073393,0.0561432381,0.0799512178
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wisconsin Milwaukee",0.1387952283,0.110645035,0.1727164847
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wisconsin Milwaukee",0.0817601649,0.0659099069,0.1010099616
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wisconsin Milwaukee",0.1396503994,0.10406501,0.184893126
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wisconsin Milwaukee",0.0713444363,0.0548289066,0.0923486972
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wisconsin Northeastern",0.1493902551,0.1205409676,0.1837018682
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wisconsin Northeastern",0.0743098365,0.0596446713,0.0922271607
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wisconsin Northeastern",0.1446200467,0.1091483089,0.1891716957
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wisconsin Northeastern",0.063503579,0.0481826504,0.0832699948
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wisconsin Northern",0.1482989519,0.1190740244,0.1832049766
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wisconsin Northern",0.0735622018,0.0581464982,0.0926627995
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wisconsin Northern",0.1432907574,0.1043726489,0.1935839174
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wisconsin Northern",0.063316723,0.0477142558,0.0835734123
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wisconsin Southeastern",0.1432997399,0.1164054583,0.1751757903
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wisconsin Southeastern",0.0739821393,0.05948787,0.0916637601
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wisconsin Southeastern",0.1552660176,0.1171021008,0.2030078151
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wisconsin Southeastern",0.0611550638,0.0466140122,0.0798522163
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wisconsin Southern",0.1432501856,0.1153845741,0.1765026771
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wisconsin Southern",0.0845284203,0.0683192298,0.1041534303
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wisconsin Southern",0.152934138,0.1181277853,0.1957200654
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wisconsin Southern",0.0736674645,0.0567602066,0.0951031363
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wisconsin Western",0.1532409764,0.12332012,0.1888575619
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wisconsin Western",0.0803612602,0.0638605085,0.1006671165
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wisconsin Western",0.1416563362,0.1056883144,0.1873014073
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wisconsin Western",0.0694734837,0.0527044741,0.091064997
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wyoming",0.1479236267,0.1282245091,0.1700587578
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wyoming",0.0699407916,0.060713471,0.0804503789
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wyoming",0.1383539929,0.1188036939,0.1605353786
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wyoming",0.0592583805,0.0491376916,0.0713072637
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wyoming Judicial District 1 (Laramie)",0.148140961,0.1174598096,0.1851548621
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wyoming Judicial District 1 (Laramie)",0.0707031706,0.0558403406,0.0891484606
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wyoming Judicial District 1 (Laramie)",0.1374103596,0.1026081443,0.1816275647
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wyoming Judicial District 1 (Laramie)",0.0609016114,0.0457983482,0.0805650592
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wyoming Judicial District 2",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wyoming Judicial District 2",0.0833745082,0.0669960774,0.1033135766
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wyoming Judicial District 2",0.1436202206,0.1091400703,0.1867104965
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wyoming Judicial District 2",0.0635695247,0.0472775425,0.0849750262
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wyoming Judicial District 3",0.150281517,0.1207768258,0.1854734571
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wyoming Judicial District 3",0.0708726908,0.0563028326,0.0888578754
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wyoming Judicial District 3",0.1381768613,0.1022357357,0.1841612534
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wyoming Judicial District 3",0.0606079526,0.0457949841,0.0798115979
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wyoming Judicial District 4",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wyoming Judicial District 4",0.0652859893,0.0504877292,0.0840378167
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wyoming Judicial District 4",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wyoming Judicial District 4",0.0558026928,0.0410899941,0.0753693638
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wyoming Judicial District 5",0.1485079296,0.1179708946,0.18528902
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wyoming Judicial District 5",0.0661195474,0.052195565,0.0834310042
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wyoming Judicial District 5",0.1514515896,0.1129332413,0.2001433244
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wyoming Judicial District 5",0.0547201087,0.0406811642,0.0732339999
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wyoming Judicial District 6",0.1430327586,0.1119267024,0.1810215111
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wyoming Judicial District 6",0.0671700964,0.0530786678,0.0846680454
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wyoming Judicial District 6",0.131123383,0.0968847104,0.1751156915
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wyoming Judicial District 6",0.057737235,0.0433341523,0.0765444759
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wyoming Judicial District 7 (Natrona)",0.1540484978,0.1234272962,0.1906145769
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wyoming Judicial District 7 (Natrona)",0.0711459924,0.0565772434,0.0891118727
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Wyoming Judicial District 7 (Natrona)",0.1349815598,0.1010615469,0.1780316663
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Wyoming Judicial District 7 (Natrona)",0.0621446038,0.0471834738,0.0814441715
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Wyoming Judicial District 8",0.1406011517,0.1107107256,0.1769557784
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Wyoming Judicial District 8",0.0634908634,0.0495339002,0.0810450951
