outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 8",0.0735141784,0.0575863025,0.0934108986
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 8",0.0641694567,0.0507691925,0.0808055614
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 9",0.1105426876,0.0854491101,0.1418623383
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 9",0.0642135433,0.0515121227,0.0797833357
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 9",0.077648563,0.0595153364,0.1007150013
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 9",0.0616359102,0.0474349494,0.0797324617
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 10",0.1109116071,0.0868769987,0.1405717952
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 10",0.0663595998,0.0526952861,0.0832557733
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 10",0.0778452264,0.0593200096,0.101531307
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 10",0.0638991066,0.0485784288,0.0836269207
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 11",0.1036277899,0.0859998288,0.1243773706
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 11",0.0623475956,0.0518874404,0.0747501951
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 11",0.0721271591,0.0586213274,0.0884522451
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 11",0.0603072094,0.0485276754,0.0747215379
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 11abd",0.102443276,0.080328038,0.1297878496
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 11abd",0.06286295,0.0501537232,0.078526509
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 11abd",0.0717701378,0.0555296747,0.0922962018
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 11abd",0.0610759138,0.0468225831,0.0793071145
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 11c (Hidalgo)",0.1054230326,0.0826278453,0.133591124
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 11c (Hidalgo)",0.0614357706,0.049072352,0.0766629434
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 11c (Hidalgo)",0.0727053081,0.0559871321,0.0939189897
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 11c (Hidalgo)",0.0589211854,0.0447861296,0.0771570877
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 2",0.104441555,0.0795241114,0.1360127758
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 2",0.0677804697,0.053883942,0.084939127
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 2",0.0818080923,0.0619125809,0.1073652637
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 2",0.0651165675,0.0496750443,0.0849291296
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 3",0.1068549551,0.0924174627,0.1232416109
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 3",0.0629291501,0.0546267772,0.0723967169
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 3",0.0805367671,0.0682117392,0.0948620559
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 3",0.0598944451,0.0506016149,0.0707666675
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 3a",0.1024983935,0.0848135218,0.123373713
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 3a",0.0605699618,0.0506724614,0.0722535354
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 3a",0.0813929294,0.0661819406,0.0997265935
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 3a",0.0569789614,0.0459945771,0.070393063
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Texas Region 3bc",0.1146019841,0.0941868819,0.1387642024
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Texas Region 3bc",0.0670614334,0.0553285312,0.0810688825
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Texas Region 3bc",0.0790354961,0.0631568783,0.0984865677
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Texas Region 3bc",0.0650001544,0.0519167414,0.0810986525
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Utah",0.1206909607,0.103372087,0.1404568897
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Utah",0.0851953917,0.0735341475,0.0985092783
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Utah",0.1261685427,0.1056528195,0.1499998653
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Utah",0.0758262585,0.0633132993,0.0905730956
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.1176555178,0.0915325258,0.1500028929
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.0894670198,0.0711161618,0.1119822808
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.1249269751,0.0947584157,0.162971231
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.0811875215,0.061148787,0.1070443197
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Utah Central, Four Corners, San Juan, and Southwest",0.1180434633,0.0901985438,0.1530383775
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Utah Central, Four Corners, San Juan, and Southwest",0.0817487791,0.0645791683,0.1029807127
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Utah Central, Four Corners, San Juan, and Southwest",0.123738901,0.0928363634,0.1630788066
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Utah Central, Four Corners, San Juan, and Southwest",0.072965734,0.0547799862,0.0965719294
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Utah Davis County",0.1278681357,0.0985609125,0.1643015387
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Utah Davis County",0.0928473033,0.0738616331,0.1161013425
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Utah Davis County",0.1331559513,0.1020855618,0.1718727176
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Utah Davis County",0.0846541361,0.064035654,0.1111232467
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Utah Salt Lake County",0.1220257017,0.0975212304,0.1516528124
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Utah Salt Lake County",0.0785342843,0.0643871277,0.0954726659
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Utah Salt Lake County",0.1207295274,0.0952125011,0.1519367654
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Utah Salt Lake County",0.0702448831,0.0549349499,0.0894178711
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Utah Utah County",0.1184137293,0.0917675898,0.151506324
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Utah Utah County",0.096034781,0.0781408673,0.1175040213
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Utah Utah County",0.1364036946,0.1058004929,0.1741351463
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Utah Utah County",0.0819150062,0.0626518428,0.106428414
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Utah Weber, Morgan",0.1186730154,0.0892953082,0.1560596125
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Utah Weber, Morgan",0.0819209283,0.0641132328,0.1041244821
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Utah Weber, Morgan",0.113907566,0.0855590205,0.1501070794
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Utah Weber, Morgan",0.0754822433,0.0562647674,0.100564094
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Vermont",0.1013012616,0.0856844632,0.1193926932
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Vermont",0.0775368269,0.0664226663,0.0903307247
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Vermont",0.1025069524,0.0860335541,0.1217145588
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Vermont",0.0732299914,0.0610476288,0.087616557
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Vermont Champlain Valley",0.1026494299,0.0810975129,0.1291240103
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Vermont Champlain Valley",0.0743878944,0.0608015798,0.0907168788
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Vermont Champlain Valley",0.1017960882,0.0819953972,0.1257235054
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Vermont Champlain Valley",0.0684839481,0.0530754496,0.087950257
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Vermont Rural Northeast",0.1023466552,0.0787645924,0.1319776789
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Vermont Rural Northeast",0.0857933159,0.0671581154,0.1089952739
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Vermont Rural Northeast",0.104026296,0.0788566249,0.1360431945
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Vermont Rural Northeast",0.0830007034,0.0626937907,0.1091194083
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Vermont Rural Southeast",0.10230825,0.079226801,0.1311562719
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Vermont Rural Southeast",0.0755462348,0.0595047768,0.0954731961
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Vermont Rural Southeast",0.1003763015,0.0761009849,0.1312947279
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Vermont Rural Southeast",0.0723451106,0.0551955921,0.0942912852
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Vermont Rural Southwest",0.0946105675,0.0721009904,0.123214369
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Vermont Rural Southwest",0.0758158536,0.0597358819,0.095783368
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Vermont Rural Southwest",0.1050149305,0.079117746,0.138117519
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Vermont Rural Southwest",0.0712299449,0.0538181006,0.0937171042
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Virginia",0.1142210491,0.0989522794,0.1315020084
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Virginia",0.0714161065,0.0614506263,0.0828550241
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Virginia",0.0955205713,0.080461372,0.1130517432
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Virginia",0.0673376186,0.0563117559,0.0803385593
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Virginia Region 2",0.1143824476,0.0911914599,0.1425461034
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Virginia Region 2",0.0667733051,0.0528623189,0.0840202941
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Virginia Region 2",0.0976596906,0.0754886133,0.125458783
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Virginia Region 2",0.0625425338,0.0476107893,0.0817551961
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Virginia Region 3",0.1153072246,0.0900869591,0.1464516201
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Virginia Region 3",0.0783021624,0.0619614082,0.0984998572
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Virginia Region 3",0.0957891977,0.0736907673,0.1236300591
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Virginia Region 3",0.0752861801,0.0570624663,0.0987205739
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Virginia Region 5",0.1085162386,0.0850008987,0.137559034
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Virginia Region 5",0.0704258487,0.0566087109,0.087303395
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Virginia Region 5",0.0891201393,0.0694809044,0.1136326397
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Virginia Region 5",0.0667959938,0.0513303374,0.0864965395
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Virginia Region 1",0.1194177697,0.0930465964,0.152010336
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Virginia Region 1",0.0738125149,0.0588853501,0.0921531244
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Virginia Region 1",0.1009494293,0.0775171298,0.1304632158
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Virginia Region 1",0.0687534274,0.0522631661,0.0899529144
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Virginia Region 4",0.1155422907,0.0907971447,0.1459487372
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Virginia Region 4",0.0711754144,0.0561340723,0.0898634181
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Virginia Region 4",0.0964074917,0.0731186182,0.1261048619
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Virginia Region 4",0.0668276865,0.0503518574,0.0881939622
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Washington",0.1157369186,0.0990441286,0.1348220889
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Washington",0.0745568582,0.0645367332,0.0859897237
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Washington",0.1081760603,0.0912645127,0.1277807122
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Washington",0.069074679,0.0583128433,0.0816504378
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Washington King",0.1224802241,0.0963627472,0.1544663756
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Washington King",0.0747637079,0.0607586478,0.0916818642
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Washington King",0.1056197487,0.0825292261,0.1342255222
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Washington King",0.0702370115,0.0550530383,0.0892134419
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Washington Greater Columbia and North Central",0.1162635682,0.0893130567,0.1500069287
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Washington Greater Columbia and North Central",0.0742085996,0.0593302801,0.0924512749
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Washington Greater Columbia and North Central",0.1056826897,0.0801918849,0.138060116
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Washington Greater Columbia and North Central",0.0675790471,0.0515004195,0.0882106404
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Washington Salish",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Washington Salish",0.0764256979,0.059509859,0.0976506587
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Washington Salish",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Washington Salish",0.0715193116,0.0534756162,0.0950399733
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Washington Pierce",0.1139364432,0.0878088549,0.1465889881
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Washington Pierce",0.0722353874,0.057530267,0.090338948
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Washington Pierce",0.1075858999,0.0826232708,0.1389480779
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Washington Pierce",0.0661657729,0.0502824117,0.0866088707
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Washington SW WA and Great Rivers",0.1159731302,0.0889018188,0.1499313233
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Washington SW WA and Great Rivers",0.0742290087,0.0581386963,0.0943264589
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Washington SW WA and Great Rivers",0.1126551361,0.0855268911,0.1470049267
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Washington SW WA and Great Rivers",0.0685486014,0.051462205,0.0907651483
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Washington Spokane",0.1107566745,0.0834523106,0.1455756978
