outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Virginia Region 2",0.1224478755,0.0998004102,0.1493818385
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Virginia Region 2",0.0773100617,0.0635169471,0.0937984335
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Virginia Region 2",0.1203701445,0.0949682871,0.1514295814
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Virginia Region 2",0.0715932745,0.0567396352,0.0899645202
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Virginia Region 3",0.1354274996,0.1073103054,0.1695129366
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Virginia Region 3",0.0906247817,0.0729789497,0.1120216767
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Virginia Region 3",0.117148665,0.091547491,0.1487370155
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Virginia Region 3",0.0860794626,0.0665319723,0.1106891067
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Virginia Region 5",0.1228350075,0.09838123,0.1523400495
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Virginia Region 5",0.0732890331,0.0602854084,0.0888324027
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Virginia Region 5",0.0944948982,0.0736807378,0.1204244806
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Virginia Region 5",0.069382797,0.0550883051,0.0870447823
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Virginia Region 1",0.1288606734,0.1024846749,0.1608086782
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Virginia Region 1",0.0748876944,0.0603753627,0.092544765
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Virginia Region 1",0.1162425884,0.0897134355,0.1493297375
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Virginia Region 1",0.0672028841,0.0516593525,0.0869942146
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Virginia Region 4",0.1143798178,0.0905266027,0.1435263314
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Virginia Region 4",0.0737982455,0.0591921884,0.0916573123
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Virginia Region 4",0.1122562963,0.0886064182,0.1412403073
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Virginia Region 4",0.067365156,0.0516149945,0.0874781208
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington",0.1311578891,0.1122126731,0.1527513421
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington",0.0782331291,0.0680317798,0.0898167472
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington",0.1206870887,0.1030936924,0.1408115101
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington",0.0714775268,0.0602040045,0.0846718814
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington King",0.123918991,0.097277407,0.1565912933
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington King",0.0800009459,0.0648425539,0.0983303447
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington King",0.1413343628,0.111718249,0.1772351017
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington King",0.0712822942,0.0552196599,0.0915644955
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington Greater Columbia and North Central",0.123661305,0.0962614396,0.1575010649
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington Greater Columbia and North Central",0.0736088977,0.057721711,0.0934352389
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington Greater Columbia and North Central",0.10235961,0.0768417814,0.1351112301
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington Greater Columbia and North Central",0.067695564,0.0504120345,0.0903409291
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington Salish",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington Salish",0.0764548769,0.0581758889,0.0998681601
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington Salish",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington Salish",0.0705254706,0.0509825112,0.0967956845
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington Pierce",0.133986959,0.1043691029,0.170410568
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington Pierce",0.082142623,0.064633789,0.1038677868
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington Pierce",0.118697683,0.0908653757,0.1536146299
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington Pierce",0.0759374406,0.0570122985,0.1004753878
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington SW WA and Great Rivers",0.141984919,0.1102923429,0.180932387
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington SW WA and Great Rivers",0.0750228611,0.0579282438,0.096644584
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington SW WA and Great Rivers",0.1096698508,0.0822931432,0.1447178436
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington SW WA and Great Rivers",0.0699088672,0.0516289723,0.0940193495
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington Spokane",0.1293067506,0.0992084133,0.1668451498
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington Spokane",0.0767647692,0.0592333938,0.0989392284
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington Spokane",0.1128516507,0.0838398044,0.1502562293
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington Spokane",0.0707679831,0.0520637551,0.0955147484
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington Thurston-Mason",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington Thurston-Mason",0.0763005948,0.0586485887,0.0987083883
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington Thurston-Mason",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington Thurston-Mason",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington North Sound",0.136739104,0.1060544522,0.1745680491
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington North Sound",0.0797428599,0.0629262671,0.1005712366
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington North Sound",0.1175972433,0.0901588648,0.1519910869
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington North Sound",0.0737672192,0.0555396655,0.097360203
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington Region 1",0.1257503913,0.1025422587,0.1533138475
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington Region 1",0.0748973614,0.0612641221,0.0912694679
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington Region 1",0.1061897047,0.0837833705,0.1337137007
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington Region 1",0.0689752007,0.0541510002,0.0874822776
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington Region 2",0.1288599969,0.1058942092,0.1559378193
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington Region 2",0.0799082598,0.0671042106,0.0949068821
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington Region 2",0.13229877,0.1085205195,0.1603500005
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington Region 2",0.072166792,0.0583108045,0.0890040888
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Washington Region 3",0.1380633493,0.1154211515,0.164322164
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Washington Region 3",0.0780438166,0.0657976084,0.0923439814
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Washington Region 3",0.1161562985,0.0962473239,0.1395475992
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Washington Region 3",0.0720993361,0.0587574992,0.0881868143
Major Depressive Episode in the Past Year,12 to 17,2014-16,"West Virginia",0.1365104759,0.1178361992,0.1576154282
Major Depressive Episode in the Past Year,18 or Older,2014-16,"West Virginia",0.0830825101,0.0714768831,0.0963769383
Major Depressive Episode in the Past Year,18 to 25,2014-16,"West Virginia",0.110473173,0.092407457,0.1315587923
Major Depressive Episode in the Past Year,26 or Older,2014-16,"West Virginia",0.0790185964,0.0661228878,0.0941756862
Major Depressive Episode in the Past Year,12 to 17,2014-16,"West Virginia Region I",0.1382552189,0.1065552172,0.1775122005
Major Depressive Episode in the Past Year,18 or Older,2014-16,"West Virginia Region I",0.0822733723,0.0627057065,0.1072485443
Major Depressive Episode in the Past Year,18 to 25,2014-16,"West Virginia Region I",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"West Virginia Region I",0.0780617096,0.0568883352,0.1062280095
Major Depressive Episode in the Past Year,12 to 17,2014-16,"West Virginia Region II",0.1306374219,0.1031639558,0.1640886708
Major Depressive Episode in the Past Year,18 or Older,2014-16,"West Virginia Region II",0.0756933797,0.0590362002,0.096568084
Major Depressive Episode in the Past Year,18 to 25,2014-16,"West Virginia Region II",0.0997096734,0.0739848744,0.1330934928
Major Depressive Episode in the Past Year,26 or Older,2014-16,"West Virginia Region II",0.0721554181,0.0540647043,0.0956871706
Major Depressive Episode in the Past Year,12 to 17,2014-16,"West Virginia Region IV",0.1452275728,0.1159021711,0.1804583329
Major Depressive Episode in the Past Year,18 or Older,2014-16,"West Virginia Region IV",0.0863831667,0.0689711247,0.1076825395
Major Depressive Episode in the Past Year,18 to 25,2014-16,"West Virginia Region IV",0.1132233439,0.0871616603,0.1458326578
Major Depressive Episode in the Past Year,26 or Older,2014-16,"West Virginia Region IV",0.0809892002,0.0615914489,0.105807303
Major Depressive Episode in the Past Year,12 to 17,2014-16,"West Virginia Region V",0.1307159032,0.1039011418,0.1631907264
Major Depressive Episode in the Past Year,18 or Older,2014-16,"West Virginia Region V",0.0812309418,0.0638839328,0.1027712186
Major Depressive Episode in the Past Year,18 to 25,2014-16,"West Virginia Region V",0.1071306194,0.0818491281,0.1390385064
Major Depressive Episode in the Past Year,26 or Older,2014-16,"West Virginia Region V",0.0777676794,0.0590626418,0.1017559462
Major Depressive Episode in the Past Year,12 to 17,2014-16,"West Virginia Region VI",0.1349478626,0.1062569335,0.1699129563
Major Depressive Episode in the Past Year,18 or Older,2014-16,"West Virginia Region VI",0.0860233849,0.0677227022,0.1086928791
Major Depressive Episode in the Past Year,18 to 25,2014-16,"West Virginia Region VI",0.1104428079,0.0846767205,0.1428258091
Major Depressive Episode in the Past Year,26 or Older,2014-16,"West Virginia Region VI",0.0829222033,0.0632436864,0.1080177159
Major Depressive Episode in the Past Year,12 to 17,2014-16,"West Virginia Region III",0.147302898,0.1144546086,0.1875816232
Major Depressive Episode in the Past Year,18 or Older,2014-16,"West Virginia Region III",0.0869419532,0.0665831084,0.1127737406
Major Depressive Episode in the Past Year,18 to 25,2014-16,"West Virginia Region III",0.1285608164,0.0962506319,0.1696807578
Major Depressive Episode in the Past Year,26 or Older,2014-16,"West Virginia Region III",0.0817339644,0.0600842532,0.1102693684
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Wisconsin",0.135098317,0.1167259983,0.1558521394
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Wisconsin",0.0666212098,0.0572208326,0.0774390549
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Wisconsin",0.1131712075,0.0961238212,0.1327977295
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Wisconsin",0.0589335578,0.0485667552,0.0713472638
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Wisconsin Milwaukee",0.1248876817,0.0965923658,0.1600036733
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Wisconsin Milwaukee",0.0658439236,0.0517231628,0.0834803687
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Wisconsin Milwaukee",0.0972623655,0.0736523325,0.127399961
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Wisconsin Milwaukee",0.0595715133,0.0442834287,0.0796974144
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Wisconsin Northeastern",0.1414265149,0.1117619653,0.1773923255
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Wisconsin Northeastern",0.0653874469,0.0518943674,0.0820851233
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Wisconsin Northeastern",0.1170025823,0.0894542898,0.1516219361
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Wisconsin Northeastern",0.0576117161,0.0434034812,0.0761010378
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Wisconsin Northern",0.1390872642,0.1073763264,0.1782926687
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Wisconsin Northern",0.0624826306,0.0479343558,0.0810703811
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Wisconsin Northern",0.1114766764,0.0827348559,0.1485858925
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Wisconsin Northern",0.05545293,0.0403508575,0.0757610145
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Wisconsin Southeastern",0.1339613967,0.1071164899,0.1662811189
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Wisconsin Southeastern",0.064783756,0.0512950472,0.0815147301
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Wisconsin Southeastern",0.1151002938,0.0884403374,0.1484876755
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Wisconsin Southeastern",0.0570244304,0.0427774274,0.0756414364
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Wisconsin Southern",0.1275692034,0.1000187771,0.1613479441
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Wisconsin Southern",0.0705283692,0.0551540649,0.0897810637
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Wisconsin Southern",0.1196800297,0.0931794375,0.1524504294
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Wisconsin Southern",0.0624223831,0.0461489026,0.0839294461
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Wisconsin Western",0.148495809,0.1165721644,0.1873082422
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Wisconsin Western",0.0692051407,0.0542438333,0.0879094431
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Wisconsin Western",0.1180328137,0.0896836041,0.1538289694
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Wisconsin Western",0.0604272162,0.044646856,0.0813104132
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Wyoming",0.144467261,0.1242221142,0.1673812657
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Wyoming",0.0752878649,0.0655053734,0.0863961975
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Wyoming",0.114602948,0.0969969551,0.1349271188
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Wyoming",0.0687176906,0.0578609472,0.081435459
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Wyoming Judicial District 1 (Laramie)",0.1520713963,0.1191493806,0.1921061514
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Wyoming Judicial District 1 (Laramie)",0.0780324304,0.0615363831,0.0984864963
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Wyoming Judicial District 1 (Laramie)",0.1132612639,0.0855710788,0.148457086
